stock_code,total_number_of_shares,market_value,stock_name,listed_market,wel_delete,enterprise_name,enterprise_id,update_time,gics_code,gics_code4
000619.SZ,360694980.0,1868400000.0,海螺型材,1,0,芜湖海螺型材科技股份有限公司,26864,2021-05-13 00:00:00,201020,20102010
000620.SZ,1939960923.0,5102097229.8,新华联,1,0,新华联文化旅游发展股份有限公司,26865,2021-05-13 00:00:00,601020,60102030
000622.SZ,421591589.0,1479786479.9999998,恒立实业,1,0,恒立实业发展集团股份有限公司,26866,2021-05-13 00:00:00,251010,25101010
000623.SZ,1182950597.0,17969019572.1,吉林敖东,1,0,吉林敖东药业集团股份有限公司,26867,2021-05-13 00:00:00,352020,35202010
000625.SZ,5604427682.0,120214973785.4,长安汽车,1,0,重庆长安汽车股份有限公司,26868,2021-05-13 00:00:00,251020,25102010
000626.SZ,548521440.0,9451024416.48,远大控股,1,0,远大产业控股股份有限公司,26869,2021-05-13 00:00:00,201070,20107010
000627.SZ,4866519727.0,19466078910.1,天茂集团,1,0,天茂实业集团股份有限公司,26870,2021-05-13 00:00:00,403010,40301020
000628.SZ,351874147.0,3054267600.0,高新发展,1,0,成都高新发展股份有限公司,26871,2021-05-13 00:00:00,201030,20103010
000629.SZ,8492503792.0,22505135049.239998,攀钢钒钛,1,0,攀钢集团钒钛资源股份有限公司,26872,2021-05-13 00:00:00,151040,15104020
000630.SZ,10094845822.0,32000661256.32,铜陵有色,1,0,铜陵有色金属集团股份有限公司,26873,2021-05-13 00:00:00,151040,15104020
000631.SZ,2432519168.0,7516484229.12,顺发恒业,1,0,顺发恒业股份公司,26874,2021-05-13 00:00:00,601020,60102030
000632.SZ,466801993.0,1694491234.8000002,三木集团,1,0,福建三木集团股份有限公司,26875,2021-05-13 00:00:00,201070,20107010
000633.SZ,377083323.0,3257999915.58,合金投资,1,0,新疆合金投资股份有限公司,26876,2021-05-13 00:00:00,151040,15104020
000635.SZ,333274395.0,3312747489.86,英力特,1,0,宁夏英力特化工股份有限公司,26877,2021-05-13 00:00:00,151010,15101010
000636.SZ,912793322.0,24198150990.329998,风华高科,1,0,广东风华高新科技股份有限公司,26878,2021-05-13 00:00:00,452030,45203015
000637.SZ,516033912.0,2095097684.6799998,茂化实华,1,0,茂名石化实华股份有限公司,26879,2021-05-13 00:00:00,151010,15101010
000638.SZ,310503030.0,1741922000.0,万方发展,1,0,万方城镇投资发展股份有限公司,26880,2021-05-13 00:00:00,451020,45102020
000639.SZ,1085492297.0,5796528870.15,西王食品,1,0,西王食品股份有限公司,26881,2021-05-13 00:00:00,302020,30202010
000650.SZ,1396937294.0,13033424958.54,仁和药业,1,0,仁和药业股份有限公司,26882,2021-05-13 00:00:00,352020,35202010
000651.SZ,5903725055.0,348792076306.44,格力电器,1,0,珠海格力电器股份有限公司,13323,2021-05-13 00:00:00,252010,25201040
000652.SZ,1486370733.0,6094120008.76,泰达股份,1,0,天津泰达股份有限公司,26883,2021-05-13 00:00:00,201070,20107010
000655.SZ,618181855.0,7572727725.599999,金岭矿业,1,0,山东金岭矿业股份有限公司,26884,2021-05-13 00:00:00,151040,15104050
000656.SZ,5348046105.0,34280975538.72,金科股份,1,0,金科地产集团股份有限公司,26885,2021-05-13 00:00:00,601020,60102030
000657.SZ,1035162440.0,9699472066.4,中钨高新,1,0,中钨高新材料股份有限公司,26886,2021-05-13 00:00:00,151040,15104020
000659.SZ,1255251670.0,4769956349.2,珠海中富,1,0,珠海中富实业股份有限公司,26887,2021-05-13 00:00:00,151030,15103010
000661.SZ,406894441.0,200721027825.5,长春高新,1,0,长春高新技术产业(集团)股份有限公司,26888,2021-05-13 00:00:00,352010,35201010
000663.SZ,340485199.0,2111008234.83,*ST永林,1,1,福建省永安林业(集团)股份有限公司,26890,2021-05-13 00:00:00,151050,15105010
000665.SZ,979369035.0,3819539239.66,湖北广电,1,0,湖北省广播电视信息网络股份有限公司,26891,2021-05-13 00:00:00,502010,50201030
000666.SZ,720687512.0,5823155100.0,经纬纺机,1,0,经纬纺织机械股份有限公司,26892,2021-05-13 00:00:00,402030,40203010
000667.SZ,2466988633.0,4613268743.71,美好置业,1,0,美好置业集团股份有限公司,26893,2021-05-13 00:00:00,601020,60102030
000668.SZ,153211146.0,2578543588.4,荣丰控股,1,0,荣丰控股集团股份有限公司,26894,2021-05-13 00:00:00,601020,60102030
000669.SZ,686622575.0,1503703441.3700001,*ST金鸿,1,1,金鸿控股集团股份有限公司,26895,2021-05-13 00:00:00,101010,10101020
000671.SZ,4162763398.0,23103336861.0,阳光城,1,0,阳光城集团股份有限公司,26896,2021-05-13 00:00:00,601020,60102030
000672.SZ,814002570.0,17305694656.17,上峰水泥,1,0,甘肃上峰水泥股份有限公司,26897,2021-05-13 00:00:00,151020,15102010
000673.SZ,774973469.0,1480199326.54,*ST当代,1,1,当代东方投资股份有限公司,26898,2021-05-13 00:00:00,502020,50202010
000676.SZ,1345605640.0,9446151592.800001,智度股份,1,0,智度科技股份有限公司,26899,2021-05-13 00:00:00,451020,45102030
000677.SZ,866988324.0,2488256490.2400002,恒天海龙,1,0,恒天海龙股份有限公司,26900,2021-05-13 00:00:00,151010,15101010
000678.SZ,457692749.0,2192348271.69,襄阳轴承,1,0,襄阳汽车轴承股份有限公司,26901,2021-05-13 00:00:00,251010,25101010
000679.SZ,367366153.0,1671516000.0,大连友谊,1,0,大连友谊(集团)股份有限公司,26903,2021-05-13 00:00:00,255030,25503010
000680.SZ,1513626560.0,6281550226.16,山推股份,1,0,山推工程机械股份有限公司,26902,2021-05-13 00:00:00,201060,20106010
000681.SZ,699519960.0,9268639478.279999,视觉中国,1,0,视觉(中国)文化发展股份有限公司,26904,2021-05-13 00:00:00,502020,50202010
000682.SZ,1334960439.0,6207566042.41,东方电子,1,0,东方电子股份有限公司,26905,2021-05-13 00:00:00,201040,20104010
000683.SZ,3775580769.0,13818625616.79,远兴能源,1,0,内蒙古远兴能源股份有限公司,26906,2021-05-13 00:00:00,151010,15101010
000685.SZ,1476921303.0,12036908624.160002,中山公用,1,0,中山公用事业集团股份有限公司,26907,2021-05-13 00:00:00,551040,55104010
000686.SZ,2334730536.0,19098095786.4,东北证券,1,0,东北证券股份有限公司,27804,2021-05-13 00:00:00,402030,40203020
000687.SZ,804723352.0,1440454800.56,*ST华讯,1,1,华讯方舟股份有限公司,28216,2021-05-13 00:00:00,201010,20101010
000688.SZ,1083910385.0,11543645607.9,国城矿业,1,0,国城矿业股份有限公司,26908,2021-05-13 00:00:00,151040,15104020
000690.SZ,2179895021.0,11836829969.279999,宝新能源,1,0,广东宝丽华新能源股份有限公司,26909,2021-05-13 00:00:00,551010,55101010
000691.SZ,320293296.0,1739192600.0,亚太实业,1,0,海南亚太实业发展股份有限公司,26910,2021-05-13 00:00:00,151010,15101010
000692.SZ,537141598.0,1992795330.24,惠天热电,1,0,沈阳惠天热电股份有限公司,26911,2021-05-13 00:00:00,551030,55103010
000695.SZ,222935296.0,1257355070.74,滨海能源,1,0,天津滨海能源发展股份有限公司,26912,2021-05-13 00:00:00,551030,55103010
000697.SZ,716273710.0,5493819362.62,炼石航空,1,0,炼石航空科技股份有限公司,26913,2021-05-13 00:00:00,201010,20101010
000698.SZ,810921845.0,6187333682.25,沈阳化工,1,0,沈阳化工股份有限公司,26914,2021-05-13 00:00:00,151010,15101010
000700.SZ,1009117232.0,5328138987.29,模塑科技,1,0,江南模塑科技股份有限公司,26915,2021-05-13 00:00:00,251010,25101010
000701.SZ,526363160.0,2905524646.6400003,厦门信达,1,0,厦门信达股份有限公司,26916,2021-05-13 00:00:00,201070,20107010
000702.SZ,267696865.0,1343838263.04,正虹科技,1,0,湖南正虹科技发展股份有限公司,26917,2021-05-13 00:00:00,302020,30202010
000702.SZ,267696865.0,1343838263.04,正虹科技,1,0,湖南正虹科技发展股份有限公司,26917,2021-05-13 00:00:00,0,0
000703.SZ,3638735786.0,46830529577.04,恒逸石化,1,0,恒逸石化股份有限公司,26918,2021-05-13 00:00:00,151010,15101010
000705.SZ,338627398.0,2763199575.2200003,浙江震元,1,0,浙江震元股份有限公司,26919,2021-05-13 00:00:00,352010,35201010
000707.SZ,467346770.0,1355305633.8,ST双环,1,1,湖北双环科技股份有限公司,26920,2021-05-13 00:00:00,0,0
000708.SZ,4870524580.0,118305042069.52,中信特钢,1,0,中信泰富特钢集团股份有限公司,26921,2021-05-13 00:00:00,151040,15104050
000709.SZ,10329666141.0,30369218456.72,河钢股份,1,0,河钢股份有限公司,26922,2021-05-13 00:00:00,151040,15104050
000710.SZ,357919938.0,9957332689.199999,贝瑞基因,1,0,成都市贝瑞和康基因技术股份有限公司,26923,2021-05-13 00:00:00,352030,35203010
000711.SZ,1041317261.0,2415856045.76,京蓝科技,1,0,京蓝科技股份有限公司,26924,2021-05-13 00:00:00,202010,20201050
000712.SZ,896000000.0,12597760000.0,锦龙股份,1,0,广东锦龙发展股份有限公司,28217,2021-05-13 00:00:00,402030,40203030
000713.SZ,425339534.0,5916472920.209999,丰乐种业,1,0,合肥丰乐种业股份有限公司,26925,2021-05-13 00:00:00,302020,30202010
000715.SZ,418264158.0,2049494374.2,中兴商业,1,0,中兴-沈阳商业大厦(集团)股份有限公司,26926,2021-05-13 00:00:00,255030,25503010
000716.SZ,753017726.0,2484958497.0,黑芝麻,1,0,南方黑芝麻集团股份有限公司,26927,2021-05-13 00:00:00,302020,30202030
000717.SZ,2385204914.0,13452555719.6,韶钢松山,1,0,广东韶钢松山股份有限公司,26928,2021-05-13 00:00:00,151040,15104050
000718.SZ,3337183213.0,22092152875.52,苏宁环球,1,0,苏宁环球股份有限公司,26929,2021-05-13 00:00:00,601020,60102030
000719.SZ,1015967513.0,7182890317.98,中原传媒,1,0,中原大地传媒股份有限公司,26930,2021-05-13 00:00:00,502010,50201040
000720.SZ,1270960368.0,5261775924.96,新能泰山,1,0,山东新能泰山发电股份有限公司,26931,2021-05-13 00:00:00,551010,55101010
000721.SZ,500246984.0,2096034864.0,西安饮食,1,0,西安饮食股份有限公司,26932,2021-05-13 00:00:00,253010,25301040
000722.SZ,450267064.0,4363087850.8,湖南发展,1,0,湖南发展集团股份有限公司,26933,2021-05-13 00:00:00,551010,55101010
000723.SZ,4242161412.0,33937291301.12,美锦能源,1,0,山西美锦能源股份有限公司,26934,2021-05-13 00:00:00,101020,10102050
000725.SZ,34218425450.0,225841607971.87,京东方A,1,0,京东方科技集团股份有限公司,26935,2021-05-13 00:00:00,452030,45203010
000726.SZ,858133968.0,5389081319.04,鲁泰A,1,0,鲁泰纺织股份有限公司,26936,2021-05-13 00:00:00,252030,25203030
000727.SZ,4496744030.0,12411013525.199999,华东科技,1,0,南京华东电子信息科技股份有限公司,26937,2021-05-13 00:00:00,452030,45203010
000728.SZ,4358095888.0,33470176423.97,国元证券,1,0,国元证券股份有限公司,28218,2021-05-13 00:00:00,402030,40203020
000729.SZ,2863042593.0,21759123712.52,燕京啤酒,1,0,北京燕京啤酒股份有限公司,26938,2021-05-13 00:00:00,302010,30201010
000731.SZ,590428129.0,3306397527.68,四川美丰,1,0,四川美丰化工股份有限公司,26939,2021-05-13 00:00:00,151010,15101030
000732.SZ,2507756753.0,6620477830.4,泰禾集团,1,0,泰禾集团股份有限公司,26940,2021-05-13 00:00:00,601020,60102030
000733.SZ,515242449.0,24288529057.24,振华科技,1,0,中国振华(集团)科技股份有限公司,26941,2021-05-13 00:00:00,452030,45203015
000735.SZ,1150124538.0,9534532425.84,罗牛山,1,0,罗牛山股份有限公司,26942,2021-05-13 00:00:00,302020,30202030
000736.SZ,695433689.0,4805446790.99,中交地产,1,0,中交地产股份有限公司,27669,2021-05-13 00:00:00,601020,60102030
000737.SZ,555525534.0,4055336400.0,南风化工,1,0,南风化工集团股份有限公司,27670,2021-05-13 00:00:00,303010,30301010
000738.SZ,1176588927.0,21778661054.489998,航发控制,1,0,中国航发动力控制股份有限公司,27671,2021-05-13 00:00:00,201010,20101010
000739.SZ,1171342524.0,32680456433.159996,普洛药业,1,0,普洛药业股份有限公司,27672,2021-05-13 00:00:00,352020,35202010
000750.SZ,5483507796.0,22975897669.08,国海证券,1,0,国海证券股份有限公司,28219,2021-05-13 00:00:00,402030,40203020
000751.SZ,1368841337.0,5174220253.93,锌业股份,1,0,葫芦岛锌业股份有限公司,27673,2021-05-13 00:00:00,151040,15104020
000752.SZ,268351300.0,1078772228.19,*ST西发,1,1,西藏发展股份有限公司,0,2021-05-13 00:00:00,302010,30201010
000753.SZ,984523309.0,2805891430.93,漳州发展,1,0,福建漳州发展股份有限公司,27675,2021-05-13 00:00:00,255040,25504050
000755.SZ,473357045.0,1628348234.87,山西路桥,1,0,山西路桥股份有限公司,27676,2021-05-13 00:00:00,203050,20305020
000756.SZ,644378494.0,5941169723.09,新华制药,1,0,山东新华制药股份有限公司,27677,2021-05-13 00:00:00,352020,35202010
000757.SZ,666450058.0,2552503722.24,浩物股份,1,0,四川浩物机电股份有限公司,27678,2021-05-13 00:00:00,251010,25101010
000758.SZ,1958616793.0,10752806195.04,中色股份,1,0,中国有色金属建设股份有限公司,27679,2021-05-13 00:00:00,151040,15104020
000759.SZ,679741384.0,3616224165.0,中百集团,1,0,中百控股集团股份有限公司,27680,2021-05-13 00:00:00,301010,30101040
000761.SZ,3741702472.0,18371759141.22,本钢板材,1,0,本钢板材股份有限公司,27682,2021-05-13 00:00:00,151040,15104050
000762.SZ,505839333.0,9848691828.4,西藏矿业,1,0,西藏矿业发展股份有限公司,27683,2021-05-13 00:00:00,151040,15104020
000766.SZ,976121148.0,4900128164.49,通化金马,1,0,通化金马药业集团股份有限公司,27684,2021-05-13 00:00:00,352020,35202010
000767.SZ,3067757316.0,10276987011.46,晋控电力,1,0,晋能控股山西电力股份有限公司,0,2021-05-13 00:00:00,551010,55101010
000768.SZ,2791602326.0,67333448126.72,中航西飞,1,0,中航西安飞机工业集团股份有限公司,0,2021-05-13 00:00:00,201010,20101010
000776.SZ,7631414341.0,112639675673.92001,广发证券,1,0,广发证券股份有限公司,28220,2021-05-13 00:00:00,402030,40203020
000776.SZ,7631414341.0,112639675673.92001,广发证券,1,0,广发证券股份有限公司,28220,2021-05-13 00:00:00,0,0
000777.SZ,384767654.0,4370960560.2,中核科技,1,0,中核苏阀科技实业股份有限公司,27687,2021-05-13 00:00:00,201060,20106020
000778.SZ,3901996430.0,17519963972.64,新兴铸管,1,0,新兴铸管股份有限公司,27688,2021-05-13 00:00:00,151040,15104050
000779.SZ,384833893.0,3575106869.2000003,甘咨询,1,0,甘肃工程咨询集团股份有限公司,27689,2021-05-13 00:00:00,202020,20202020
000780.SZ,1005349976.0,4554235394.76,*ST平能,1,1,内蒙古平庄能源股份有限公司,27690,2021-05-13 00:00:00,101020,10102050
000782.SZ,523774832.0,1901302642.8,美达股份,1,0,广东新会美达锦纶股份有限公司,27691,2021-05-13 00:00:00,151010,15101010
000783.SZ,5514514162.0,39539066545.549995,长江证券,1,0,长江证券股份有限公司,28221,2021-05-13 00:00:00,402030,40203020
000785.SZ,6519866903.0,46421452351.89,居然之家,1,0,居然之家新零售集团股份有限公司,27692,2021-05-13 00:00:00,255030,25503010
000786.SZ,1630621074.0,71111385069.78,北新建材,1,0,北新集团建材股份有限公司,13404,2021-05-13 00:00:00,201020,20102010
000788.SZ,655933682.0,4499705058.75,北大医药,1,0,北大医药股份有限公司,27693,2021-05-13 00:00:00,352020,35202010
000789.SZ,785660392.0,11211373798.42,万年青,1,0,江西万年青水泥股份有限公司,27694,2021-05-13 00:00:00,151020,15102010
000789.SZ,785660392.0,11211373798.42,万年青,1,0,江西万年青水泥股份有限公司,27694,2021-05-13 00:00:00,0,0
000790.SZ,677903373.0,4480941300.28,华神科技,1,0,成都华神科技集团股份有限公司,27695,2021-05-13 00:00:00,352020,35202010
000791.SZ,1368953070.0,5954945858.4,甘肃电投,1,0,甘肃电投能源发展股份有限公司,27696,2021-05-13 00:00:00,551010,55101010
000793.SZ,1964368988.0,4773416642.23,华闻集团,1,0,华闻传媒投资集团股份有限公司,27697,2021-05-13 00:00:00,502010,50201040
000795.SZ,1123009111.0,5963178381.78,英洛华,1,0,英洛华科技股份有限公司,27698,2021-05-13 00:00:00,151040,15104020
000796.SZ,804814947.0,7122612288.46,凯撒旅业,1,0,凯撒同盛发展股份有限公司,27699,2021-05-13 00:00:00,253020,25302020
000797.SZ,1585108975.0,5294263977.81,中国武夷,1,0,中国武夷实业股份有限公司,27700,2021-05-13 00:00:00,601020,60102030
000798.SZ,313959787.0,2737729350.0,中水渔业,1,0,中水集团远洋股份有限公司,27701,2021-05-13 00:00:00,302020,30202030
000799.SZ,324330032.0,70379617068.0,酒鬼酒,1,0,酒鬼酒股份有限公司,27702,2021-05-13 00:00:00,302010,30201020
000800.SZ,4621430729.0,51482738329.83,一汽解放,1,0,一汽解放集团股份有限公司,27703,2021-05-13 00:00:00,251020,25102010
000801.SZ,1001176293.0,6627787066.08,四川九洲,1,0,四川九洲电器股份有限公司,27704,2021-05-13 00:00:00,252010,25201010
000802.SZ,705769591.0,2992463065.9,ST北文,1,1,北京京西文化旅游股份有限公司,27705,2021-05-13 00:00:00,502020,50202010
000803.SZ,195153033.0,2294999679.31,北清环能,1,0,北清环能集团股份有限公司,101435,2021-05-13 00:00:00,201040,20104010
000806.SZ,1121735408.0,2826773228.34,*ST银河,1,1,北海银河生物产业投资股份有限公司,27706,2021-05-13 00:00:00,201040,20104010
000807.SZ,2959508332.0,44451815160.76,云铝股份,1,0,云南铝业股份有限公司,27707,2021-05-13 00:00:00,151040,15104010
000809.SZ,824791292.0,1600095108.4199998,铁岭新城,1,0,铁岭新城投资控股(集团)股份有限公司,27708,2021-05-13 00:00:00,601020,60102010
000810.SZ,1049372321.0,8772752604.0,创维数字,1,0,创维数字股份有限公司,27709,2021-05-13 00:00:00,452010,45201020
000811.SZ,750693518.0,5765326224.92,冰轮环境,1,0,冰轮环境技术股份有限公司,27710,2021-05-13 00:00:00,201060,20106020
000812.SZ,764770712.0,2997901194.6000004,陕西金叶,1,0,陕西金叶科教集团股份有限公司,27711,2021-05-13 00:00:00,202010,20201010
000813.SZ,2275315487.0,12059172083.999998,德展健康,1,0,德展大健康股份有限公司,27712,2021-05-13 00:00:00,352020,35202010
