,consumption_score,technology_score,medicine_score,emerging_score,macroeconomic_policy_factor,heat_score,heat_growth_score,sentiment_score,public_opinion_factor,delta_v_score,delta_ratio_score,position_score,foreign_shareholder_factor,rev_score,EPS_score,NI_score,ROE_score,institution_expectation_factor,oi_score,tp_score,np_score,npp_score,cfo_score,at_score,it_score,art_score,roe_score,roa_score,gpm_score,sfgr_score,d2a_score,cr_score,cfogr_score,financial_factor
sz002667,,,,,,,,,,,,,,,,,,,0.05397168226541876,0.06244624940277114,0.061371237458193985,0.02588432122370937,0.0070239843367596675,0.004529571217348448,0.015557706093189964,0.0038790044356826025,0.028775167785234902,0.017178134739870534,0.04615478515625,0.02229934376577486,0.017564261825131388,0.04506373626373627,0.0308,0.44249918596907184
sz002668,,,,,,,,,,,,,,,,,,,0.01334293256539477,0.004586717630195892,0.004443382704252269,0.00040630975143403445,0.06429270680372003,0.007790537210448498,0.0034379928315412187,0.007652291769344505,0.0023609779482262703,0.04991608726923999,0.0186767578125,0.03281171125694094,0.010989488772097468,0.055975091575091576,0.008815884476534298,0.28549887037696176
sz002670,,,,,,,,,,,,,,,,,,,0.045956323494120474,0.05047778308647874,0.0775441949354993,0.0747848948374761,0.002227116984826236,0.026982257269590932,0.02442867383512545,0.028071956628881223,0.010906040268456376,0.005801965955406378,0.0320556640625,0.03902069661786977,0.030382704252269473,0.014473260073260075,0.045779061371841165,0.5088925936736016
sz002671,,,,,,,,,,,,,,,,,,,0.06371490280777538,0.09842331581462016,0.09887720974677497,0.03173996175908222,0.00766030347528145,0.0016589452932479058,0.014579928315412187,0.0016264169541646133,0.018827900287631833,0.031239510908655,0.011865234375,0.018740535083291265,0.015467271858576208,0.03571575091575092,0.04809819494584838,0.49823538254111244
sz002673,,,,,,,,,,,,,,,,,,,0.003959683225341973,0.08788819875776399,0.08819875776397516,0.01826003824091778,0.002178169358786099,0.01989107934943322,0.012687455197132616,0.023485460818137016,0.041395014381591565,0.04756653080795972,0.03206787109375,0.0,0.027260869565217394,0.0,0.024192057761732857,0.42903118632173926
sz002676,,,,,,,,,,,,,,,,,,,0.025581953443724506,0.09326325848064979,0.08963210702341137,0.000979923518164436,0.058712677435144404,0.004610892065056679,0.004273835125448029,0.005163873829472647,0.04419942473633749,0.04850155837928555,0.008642578125,0.009174659262998486,0.03095031055900621,0.036650549450549456,0.019442599277978343,0.47978020071222743
sz002678,,,,,,,,,,,,,,,,,,,0.042812574994000485,0.03463927376970855,0.03461538461538462,0.023087954110898663,0.008786098874204602,0.001471907343518975,0.01509247311827957,0.0014800394282897982,0.01608341323106424,0.03417645648525534,0.040393066406250004,0.04886420999495205,0.047600095556617296,0.030590476190476196,0.007640433212996391,0.3873338573318968
sz002679,,,,,,,,,,,,,,,,,,,0.024502039836813056,0.02004300047778309,0.01963688485427616,0.005258126195028681,0.08649045521292217,0.012181862986692953,0.005156989247311828,0.011946032528339083,0.008700862895493768,0.049280748022057064,0.0450439453125,0.046214033316506815,0.04843573817486862,0.02854358974358975,0.023509025270758127,0.4349433340749411
sz002682,,,,,,,,,,,,,,,,,,,0.08778497720182386,0.0490922121356904,0.0490922121356904,0.04488527724665392,0.030518844836025457,0.02986914736323312,0.014950537634408604,0.03051971414489897,0.02148849472674976,0.019803404459362267,0.042578125,0.046655729429581023,0.036878643096034405,0.018341391941391946,0.06171119133574007,0.5841699026872843
sz002684,,,,,,,,,,,,,,,,,,,0.049724022078233746,0.09959388437649308,0.006951743908265648,0.004971319311663481,0.052006852667645626,0.01559733859043864,0.006686738351254481,0.015768112370625927,0.03727229146692234,0.026624310716854473,0.00059814453125,0.04881373043917214,0.0272451027233636,0.053863736263736264,0.053848375451263544,0.49956570324718297
sz002685,,,,,,,,,,,,,,,,,,,0.05027597792176626,0.06703296703296703,0.06559961777353082,0.06443594646271511,0.08661282427802253,0.01005125677673731,0.01787598566308244,0.010612370625924102,0.035414669223394056,0.01454087748741309,0.005419921875000001,0.04323573952549218,0.06171141901576685,0.009090109890109893,0.060996389891696756,0.6029060734436186
sz002686,,,,,,,,,,,,,,,,,,,0.07329013678905687,0.0979216435738175,0.09741997133301482,0.0046128107074569795,0.03898678414096916,0.019029078363725974,0.00620573476702509,0.018207737801872848,0.04856184084372004,0.04972428674178855,0.016137695312500002,0.0051110550227157995,0.056287625418060205,0.010782417582417584,0.03940938628158846,0.5816882046797298
sz002691,,,,,,,,,,,,,,,,,,,0.005447564194864411,0.06347348303870043,0.06043956043956044,0.06668260038240918,0.024669603524229075,0.03058477082306555,0.018869534050179215,0.030779940857565302,0.036792905081495686,0.004219611603931911,0.00836181640625,0.005729429581019685,0.05795891065456284,0.003626373626373627,0.005400722021660651,0.423036826285868
sz002692,,,,,,,,,,,,,,,,,,,0.04350851931845453,0.08404204491161013,0.08198757763975156,0.015654875717017208,0.05007342143906021,0.032438886150813216,0.027488172043010753,0.03238196155741745,0.0027804410354745927,0.007648046032126589,0.011511230468750001,0.020065623422513886,0.024123268036311516,0.06506520146520148,0.026812996389891697,0.5255822656274048
sz002693,,,,,,,,,,,,,,,,,,,0.0859611231101512,0.04694218824653607,0.04718107978977545,0.04280592734225622,0.015124816446402352,0.0015450961064563827,0.015959856630824373,0.0012198127156234598,0.024688398849472677,0.03011268280987773,0.017041015625,0.02703180212014135,0.014111323459149547,0.009750915750915752,0.03890108303249098,0.4183771220350735
sz002694,,,,,,,,,,,,,,,,,,,0.009911207103431727,0.09983277591973244,0.000716674629718108,0.03264818355640536,0.055212922173274594,0.025388368654509615,0.023190681003584235,0.02678708723509118,0.0017377756471716203,0.0049628386478062815,0.042443847656250006,0.04038364462392731,0.047190157668418546,0.006430769230769232,0.02223826714801444,0.4390752008981047
sz002696,,,,,,,,,,,,,,,,,,,0.006071514278857691,0.032441471571906355,0.03595317725752508,0.06861854684512429,0.021194322075379343,0.03060916707737802,0.018562007168458784,0.02990980778708724,0.02835570469798658,0.03557899784224407,0.001220703125,0.04395507319535588,0.056918299092212146,0.027431501831501837,0.039425270758122744,0.47624556460413997
sz002700,,,,,,,,,,,,,,,,,,,0.038996880249580035,0.009245102723363595,0.008385093167701864,0.013432122370936904,0.006387665198237885,0.007766140956136028,0.027125448028673838,0.006944800394282898,0.00275647171620326,0.014205226564373053,0.035986328125,0.043462897526501766,0.03867606306736742,0.03827838827838828,0.0644274368231047,0.35607606518985147
sz002703,,,,,,,,,,,,,,,,,,,0.056467482601391894,0.07515527950310559,0.07283803153368372,0.05731357552581262,0.09052863436123348,0.008628141941843274,0.03001935483870968,0.008506160670280927,0.04080776605944392,0.003692160153440422,0.046240234375,0.027069661786976274,0.05783277591973244,0.00655970695970696,0.03014873646209387,0.6118077026924551
sz002708,,,,,,,,,,,,,,,,,,,0.08821694264458844,0.09531772575250837,0.09866220735785954,0.09959369024856597,0.058541360744003915,0.007107442089699361,0.00012616487455197132,0.007522178413011335,0.049197027804410355,9.590026372572525e-05,0.023046875,0.04034578495709238,0.043674151935021506,0.0382945054945055,0.018664259927797834,0.6684062175073424
sz002711,,,,,,,,,,,,,,,,,,,0.06105111591072714,0.05797897754419493,0.058576206402293364,0.04930688336520077,0.03416544297601567,0.01278363725973386,0.027858781362007173,0.012352636766880237,1.1984659635666346e-05,0.018820426756173583,0.039575195312500006,0.0353356890459364,0.027923076923076925,0.060568498168498165,0.010674368231046932,0.5069829206839209
sz002715,,,,,,,,,,,,,,,,,,,0.06025917926565875,0.018561872909698997,0.0174629718107979,0.05162523900573614,0.02643171806167401,0.007489650073928044,0.00025232974910394264,0.008115820601281422,0.009527804410354746,0.015859506113641814,0.03724365234375,0.031297324583543666,0.01292881032011467,0.043129670329670335,0.002509747292418773,0.34269529687137323
sz002716,,,,,,,,,,,,,,,,,,,0.019078473722102234,0.018657429526994746,0.018561872909698997,0.031931166347992354,0.022466960352422908,0.027884918679152295,0.02166881720430108,0.02882824051256777,0.009707574304889742,0.020139055382402304,0.025219726562500003,0.006044926804644119,0.06410797897754421,0.002353113553113553,0.005527797833935018,0.3221780526742614
sz002719,,,,,,,,,,,,,,,,,,,0.027213822894168467,0.0013616817964644053,0.006091734352603918,0.008317399617590822,0.04400391581008321,0.029974864465253822,0.015218637992831541,0.029348693937900447,0.0014022051773729628,0.012239271157995685,0.009228515625000001,0.007685512367491165,0.06073387482083135,0.012571428571428574,0.0344216606498195,0.29981321923683585
sz002721,,,,,,,,,,,,,,,,,,,0.01051115910727142,0.08346870520783566,0.08368370759675109,0.0964866156787763,0.027900146842878122,0.027372597338590446,0.01769462365591398,0.02695786101527847,0.03680488974113135,0.00015583792855430355,0.00216064453125,0.009528016153457853,0.026598662207357862,0.03441025641025641,0.05040144404332131,0.5341351674586245
sz002722,,,,,,,,,,,,,,,,,,,0.08428125749940006,0.08755375059722886,0.08879598662207358,0.09717973231357553,0.005726872246696036,0.0013905864958107443,0.015691756272401436,0.0015938886150813208,0.045278044103547466,0.0054783025653320555,0.04642333984375,0.04053508329126704,0.04925561395126613,0.0484,0.023175451263537906,0.6407596656809682
sz002724,,,,,,,,,,,,,,,,,,,0.03431725461963043,0.07940754897276636,0.0725752508361204,0.04660611854684513,0.06896720509055311,0.025363972400197145,0.032250896057347676,0.024469443075406605,0.0436241610738255,0.029165667705586193,0.0194580078125,0.0354997476022211,0.06197945532728142,0.006962637362637363,0.02049097472924188,0.6011383412121604
sz002725,,,,,,,,,,,,,,,,,,,0.08156947444204464,0.06199235547061635,0.06089345437171524,0.06971797323135756,0.04684287812041116,0.019134795465746673,0.008721146953405019,0.019655248891079353,0.02431687440076702,0.01343802445456725,0.048779296875,0.00403836446239273,0.05616149068322982,0.007027106227106227,0.06538050541516247,0.5876689894646016
sz002729,,,,,,,,,,,,,,,,,,,0.0974802015838733,0.05979455327281415,0.060224558050645007,0.019431166347992353,0.077141458639256,0.03004805322819123,0.008650179211469535,0.030104977821586994,0.029410354745925217,0.02150563414049389,0.00665283203125,0.006448763250883394,0.013370281892021023,0.045337728937728944,0.053864259927797836,0.5594650030819289
sz002731,,,,,,,,,,,,,,,,,,,0.089056875449964,0.014500716674629719,0.013043478260869566,0.06216539196940727,0.033994126284875185,0.022794233612617055,0.001135483870967742,0.021989157220305575,0.009443911792905081,0.008295372812275234,0.008740234375000001,0.025302877334679452,0.043626851409460106,0.027189743589743593,0.013247653429602888,0.39452610808730243
sz002735,,,,,,,,,,,,,,,,,,,0.026829853611711064,0.04715719063545151,0.042594362159579555,0.04146749521988528,0.0691385217816936,0.019069738787580087,0.020217921146953408,0.018061360275998032,0.03153163950143816,0.02851834092543755,0.038330078125,0.02414184755174155,0.021411371237458197,0.015682051282051284,0.029084476534296036,0.4732362487762753
sz002740,,,,,,,,,,,,,,,,,,,0.04871610271178306,0.035881509794553276,0.043048256091734356,0.03747609942638624,0.034557023984336764,0.0017240019714144898,0.025367025089605734,0.001984228684080828,0.022543144774688398,0.030352433469192044,0.015112304687500001,0.003066633013629483,0.050611562350692786,0.013087179487179489,0.022921299638989173,0.3864488051757661
sz002742,,,,,,,,,,,,,,,,,,,0.08245740340772739,0.04698996655518395,0.05243669374104157,0.07765296367112812,0.026823299069995105,0.007660423854115328,0.013854480286738352,0.007676688023656975,0.01778523489932886,0.04370654519299928,0.0407470703125,0.005653710247349825,0.029878165312947926,0.007607326007326009,0.05581805054151624,0.5167480211235549
sz002748,,,,,,,,,,,,,,,,,,,0.010007199424046077,0.015647396082178692,0.015766841853798376,0.045530592734225626,0.08264806656877142,0.00944135041892558,0.011015770609318997,0.010148841793987187,0.010354745925215724,0.006161591944377848,0.009106445312500001,0.043589096415951545,0.06390301003344483,0.004045421245421245,0.045445487364620944,0.38281185772678405
sz002751,,,,,,,,,,,,,,,,,,,0.07609791216702665,0.051409460105112284,0.05312947921643574,0.007241873804971319,0.03739598629466471,0.008205273533760474,0.028702508960573477,0.008018235584031544,0.02142857142857143,0.016842483816830497,0.03309326171875,0.0111686017163049,0.011746297181079791,0.04661098901098902,0.06075812274368231,0.4718490572827841
sz002753,,,,,,,,,,,,,,,,,,,0.0740340772738181,0.017749641662685143,0.017654085045389394,0.010516252390057362,0.028267254038179146,0.005155741744701824,0.018230824372759857,0.004716609167077379,0.007825982742090126,0.04416207144569648,0.008679199218750001,0.01185007571933367,0.010075011944577163,0.059359706959706965,0.04341227436823106,0.3616888080930536
sz002760,,,,,,,,,,,,,,,,,,,0.04797216222702184,0.07013855709507884,0.06935021500238892,0.02638623326959847,0.041678903573176704,0.01851675702316412,0.007427956989247313,0.016662641695416463,0.031639501438159155,0.031467274035003594,0.02496337890625,0.004429581019687029,0.04488819875776398,0.00568937728937729,0.041140794223826715,0.4823515325451604
sz002761,,,,,,,,,,,,,,,,,,,0.05754739620830334,0.07661251791686574,0.08205924510272337,0.07265774378585087,0.05230053842388645,0.014060374568753082,0.02285161290322581,0.013954657466732382,0.03688878235858102,0.007911771757372333,0.02623291015625,0.04090106007067138,0.0446989966555184,0.03168644688644689,0.043777617328519855,0.6241416715897008
sz002762,,,,,,,,,,,,,,,,,,,0.08219342452603792,0.05117056856187291,0.05289058767319637,0.08064053537284896,0.04324522760646109,0.030934450468210944,0.022693906810035844,0.03131665845243963,0.03235858101629914,0.017393910333253416,0.0015502929687500001,0.009048460373548712,0.029704730052556146,0.03152527472527473,0.056691696750902534,0.5733583056916884
sz002763,,,,,,,,,,,,,,,,,,,0.03002159827213823,0.03124701385570951,0.03287147634973722,0.09653441682600383,0.0064121390112579545,0.006416214884179399,0.011473118279569894,0.006318629866929522,0.012847555129434324,0.043502757132582115,0.040246582031250006,0.021214033316506814,0.026299092212135694,0.037053479853479857,0.005289530685920578,0.4077476377068349
sz002765,,,,,,,,,,,,,,,,,,,0.07355411567074635,0.0806497849976111,0.08122312470138558,0.08769120458891014,0.012604013705335291,0.0013661902414982751,0.024893906810035848,0.0019273040906850666,0.03474352828379674,0.0021577559338288184,0.01683349609375,0.028798586572438164,0.03875489727663641,0.013135531135531137,0.038106859205776174,0.5364402993079651
sz002766,,,,,,,,,,,,,,,,,,,0.05262778977681786,0.023387482083134258,0.02025800286669852,0.0984942638623327,0.06248164464023495,0.012588467225234108,0.028978494623655916,0.011848447511089207,0.009300095877277086,0.04239990409973628,0.018994140625000003,0.004669358909641597,0.058636884854276164,0.010911355311355312,0.025446931407942238,0.4810232636744261
sz002767,,,,,,,,,,,,,,,,,,,0.0034797216222702183,0.0247730530339226,0.025728619206880077,0.043140535372848954,0.0631424375917768,0.03266658452439626,0.03198279569892473,0.032577131591917205,0.012835570469798658,0.028853991848477586,0.012463378906250001,0.04043412417970722,0.0581954132823698,0.007784615384615385,0.01833068592057762,0.43638865863473314
sz002768,,,,,,,,,,,,,,,,,,,0.0646508279337653,0.047491638795986627,0.04768275203057812,0.04022466539196941,0.0022515907978463046,0.02816140956136028,0.019784229390681005,0.02768974864465254,0.02205177372962608,0.03536322224886119,0.03828125,0.023738011105502273,0.04260200668896322,0.04121172161172162,0.037201444043321305,0.5183862919748352
sz002769,,,,,,,,,,,,,,,,,,,0.0111351091912647,0.0665551839464883,0.06452460582895365,0.07366156787762906,0.06686245717082721,0.003935929029078364,0.0075068100358422945,0.004545835386890094,0.02586289549376798,0.017717573723327742,0.0340087890625,0.03279909136799596,0.021994744386048735,0.03866520146520147,0.021952346570397116,0.49172814053621267
sz002770,,,,,,,,,,,,,,,,,,,0.024934005279577634,0.035618729096989966,0.03621595795508839,0.07911089866156788,0.08176700930004895,0.02535584031542632,0.008106093189964159,0.028047560374568754,0.00955177372962608,0.0034643970270918246,0.01463623046875,0.04134275618374558,0.05091113234591496,0.02503003663003663,0.041490252707581235,0.5055826732659784
sz002772,,,,,,,,,,,,,,,,,,,0.0964962802975762,0.09854276158623985,0.09859053989488772,0.00031070745697896754,0.04554576603034753,0.028746919664859538,0.026305376344086025,0.026868408082799413,0.04887344199424737,0.0013306161591944378,0.00733642578125,0.027435638566380618,0.05598805542283804,0.0014183150183150186,0.0028433212996389896,0.5666325735996396
sz002774,,,,,,,,,,,,,,,,,,,0.05094792416606672,0.009412326803631153,0.004658385093167702,0.02119980879541109,0.00012236906510034262,0.002488417939871858,0.015005734767025092,0.002740512567767373,0.01093000958772771,0.012407096619515704,0.01719970703125,0.012329631499242806,0.04630721452460583,0.017390476190476192,0.061552346570397126,0.28469196122125673
sz002776,,,,,,,,,,,,,,,,,,,0.013606911447084234,0.04574773053033923,0.045341614906832306,0.033006692160611854,0.010841899167890358,0.0029844751108920654,0.01527383512544803,0.0029112863479546576,0.019403163950143815,0.02224886118436826,0.019360351562500003,0.008732963149924283,0.05721786908743431,0.013296703296703297,0.008704693140794225,0.31867905016892095
sz002778,,,,,,,,,,,,,,,,,,,0.0875209983201344,0.08910654562828477,0.09015766841853799,0.0709130019120459,0.04784630445423397,0.032577131591917205,0.023924014336917567,0.03230064070970922,0.04567353787152445,0.047470630544234005,0.0105224609375,0.0313856638061585,0.06560582895365505,0.0042710622710622715,0.025065703971119138,0.7043411937270344
sz002779,,,,,,,,,,,,,,,,,,,0.08951283897288217,0.047730530339225995,0.05308170090778787,0.059106118546845124,0.05903083700440529,0.029047806801379996,0.007033691756272402,0.029226712666338098,0.025874880153403647,0.010033565092304004,0.04742431640625,0.0171125694093892,0.047994266602962264,0.018293040293040293,0.004511191335740073,0.5450140662882265
sz002780,,,,,,,,,,,,,,,,,,,0.028941684665226782,0.0882943143812709,0.08638318203535594,0.0476338432122371,0.047821830641213904,0.009652784622966981,0.029088888888888893,0.00988861508132085,0.023394055608820713,0.041764564852553344,0.0408447265625,0.030401312468450282,0.049034878165312955,0.009412454212454213,0.040823104693140794,0.5833802400917136
sz002781,,,,,,,,,,,,,,,,,,,0.061555075593952485,0.062135690396559966,0.05874343048256092,0.058054493307839385,0.04571708272148801,0.02665697387875801,0.030082437275985665,0.026494332183341553,0.03355704697986577,0.004459362263246224,0.048547363281250006,0.0006562342251388187,0.024659340659340664,0.04034139194139195,0.00023826714801444045,0.5218985223387338
sz002782,,,,,,,,,,,,,,,,,,,0.009191264698824093,0.025991399904443387,0.03031533683707597,0.035850860420650096,0.05330396475770926,0.00506628881222277,0.02740143369175628,0.004928043371118778,0.018324544582933845,0.019036202349556462,0.0330810546875,0.023662291771832406,0.05570425226946967,0.014521611721611722,0.024239711191335743,0.3806182610680405
sz002783,,,,,,,,,,,,,,,,,,,0.081257499400048,0.038580984233158144,0.039679885332059246,0.010253346080305929,0.019432207537934412,0.0045214391325776255,0.009210035842293907,0.00416362740266141,0.017006232023010544,0.027367537760728845,0.01895751953125,0.008114588591620392,0.04748972766364071,0.001772893772893773,0.05772418772563177,0.38553171202981473
sz002785,,,,,,,,,,,,,,,,,,,0.07513798896088314,0.011180124223602485,0.01908743430482561,0.007122370936902486,0.06297112090063632,0.03217865943814687,0.009832974910394266,0.032072942336126176,0.008425215723873442,0.044905298489570845,0.0136962890625,0.041292276627965675,0.023823698041089345,0.036408791208791216,0.030037545126353794,0.4481727302916617
sz002786,,,,,,,,,,,,,,,,,,,0.054403647708183345,0.05107501194457717,0.050788342092689925,0.040391969407265776,0.04909446891825747,0.0027161163134549037,0.020186379928315415,0.0026347954657466735,0.03745206136145734,0.012203308559098538,0.01903076171875,0.013124684502776374,0.04777353081700908,0.019163369963369967,0.010007220216606499,0.43004566891755847
sz002788,,,,,,,,,,,,,,,,,,,0.049412047036237104,0.08702818920210226,0.07611084567606308,0.08965105162523901,0.039158100832109646,0.014735337604731398,0.031706810035842296,0.014532035485460818,0.03820709491850432,0.026372572524574447,0.043481445312500006,0.03527258960121151,0.03191208791208792,0.03278241758241759,0.022015884476534298,0.6323785098256156
sz002789,,,,,,,,,,,,,,,,,,,0.024694024478041757,0.07537028189202102,0.07118967988533206,0.017782026768642448,0.011502692119432209,0.0011628881222276984,0.019145519713261654,0.0014312469196648596,0.03924976030680729,0.0140134260369216,0.015295410156250001,0.04859919232710752,0.04480936454849499,0.04520879120879121,0.05027436823104693,0.4797286727140433
sz002790,,,,,,,,,,,,,,,,,,,0.08512119030477562,0.059842331581462016,0.05883898709985667,0.060420650095602296,0.05203132648066569,0.01349926071956629,0.005141218637992832,0.013369147363233122,0.03181927133269415,0.017226084871733396,0.049548339843750004,0.018715295305401315,0.04534543717152414,0.03047765567765568,0.03737617328519856,0.5787723697711118
sz002795,,,,,,,,,,,,,,,,,,,0.00880729541636669,0.08862876254180602,0.08487816531294792,0.09505258126195029,0.06666666666666667,0.012222523410547068,0.027779928315412192,0.011791522917693448,0.04247363374880153,0.010201390553824024,0.048999023437500004,0.009729934376577487,0.0650855231724797,0.0005963369963369965,0.021110469314079422,0.5940237574429895
sz002800,,,,,,,,,,,,,,,,,,,0.07048236141108712,0.09455327281414239,0.08365981844242715,0.028537284894837478,0.05320606950562898,0.015629866929521934,0.0019792114695340503,0.014987432232626911,0.04332454458293385,0.023135938623831218,0.0037475585937500003,0.014235234729934376,0.020749163879598666,0.033378754578754576,0.010531407942238268,0.512137920630847
sz002802,,,,,,,,,,,,,,,,,,,0.019822414206863453,0.009388437649307215,0.009722885809842333,0.008436902485659656,0.07873225648556045,0.0040497782158698875,0.006623655913978495,0.00445638245441104,0.003787152444870566,0.03837209302325582,0.010021972656250001,0.03141090358404846,0.005786430960344004,0.059746520146520155,0.0544361010830325,0.344793887119814
sz002805,,,,,,,,,,,,,,,,,,,0.06971442284617231,0.06868131868131869,0.06617295747730531,0.0731357552581262,0.033259911894273124,0.009595860029571218,0.018159856630824374,0.010222030556924595,0.026366251198465963,0.009470151042915369,0.04583740234375,0.04875063099444725,0.06008743430482562,0.01295824175824176,0.03645487364620938,0.5888670986633712
sz002806,,,,,,,,,,,,,,,,,,,0.04173266138708903,0.043024366937410415,0.04407548972766365,0.08099904397705546,0.008247674987763094,0.005472893050763924,0.018356989247311828,0.006229176934450469,0.029973633748801534,0.0017501798129944857,0.042016601562500006,0.011686017163048968,0.05013855709507884,0.06295384615384617,0.005146570397111914,0.45180370218288973
sz002808,,,,,,,,,,,,,,,,,,,0.0018238540916726662,0.00826564739608218,0.00864787386526517,0.012117590822179733,0.06201664219285365,0.0026917200591424347,0.03262939068100359,0.002854361754558896,0.0033197507190795787,0.04166866458882762,0.0016113281250000001,0.03712771327612317,0.06355613951266126,0.002320879120879121,0.01956967509025271,0.3002212312955818
sz002811,,,,,,,,,,,,,,,,,,,0.056347492200623954,0.0642857142857143,0.06273291925465839,0.06144837476099427,0.08959862946647089,0.0033341547560374572,0.027338351254480295,0.002447757516017743,0.03709252157238734,0.013306161591944378,0.02093505859375,0.03153710247349824,0.03333110367892977,0.0486901098901099,0.05432490974729243,0.6067503610429092
sz002813,,,,,,,,,,,,,,,,,,,0.07477801775857933,0.07854753941710464,0.08688485427615862,0.08891013384321224,0.05663240332843858,0.02448570724494825,0.03229820788530466,0.024184820108427797,0.04549376797698945,0.011448093982258453,0.009423828125,0.011446239273094395,0.05665026278069757,0.010975824175824177,0.015916245487364623,0.6280759456634027
sz002816,,,,,,,,,,,,,,,,,,,0.04845212383009359,0.0269708552317248,0.02565695174390827,0.032504780114722756,0.00861478218306412,0.014654016757023165,0.01513978494623656,0.014808526367668804,0.017701342281879195,0.03695756413330137,0.022119140625000002,0.02895002523977789,0.007820353559483994,0.05436336996336997,0.008498194945848378,0.36321181192310287
sz002817,,,,,,,,,,,,,,,,,,,0.021046316294696426,0.08110367892976589,0.08105590062111802,0.07686424474187381,0.07579539892315224,0.007709216362740266,0.02187383512544803,0.007570970921636274,0.04223394055608821,0.029189642771517622,0.02060546875,0.011017163048965169,0.052314381270903015,0.013071062271062271,0.05963032490974729,0.6010815454987145
sz002820,,,,,,,,,,,,,,,,,,,0.04535637149028078,0.03604873387482083,0.03676540850453894,0.028847992351816443,0.09757709251101322,0.0011547560374568755,0.015589247311827956,0.0010571710202069986,0.01804889741131352,0.034524094941261095,0.03995361328125,0.02978293791014639,0.04873530817009079,0.01814798534798535,0.009228880866425994,0.46081849103043526
sz002823,,,,,,,,,,,,,,,,,,,0.08543316534677226,0.004538939321548018,0.004252269469660774,0.009345124282982792,0.07344591287322565,0.008774519467718088,0.011520430107526883,0.008855840315426319,0.0012464046021093004,0.04652361543994246,0.04541015625,0.021125694093891974,0.0379034878165313,0.010073260073260076,0.017584115523465706,0.3860329349840616
sz002824,,,,,,,,,,,,,,,,,,,0.08375329973602112,0.09698996655518395,0.09634495938843765,0.09670172084130019,0.04743024963289281,0.013336619024149829,0.00581146953405018,0.01323903400689995,0.04845397890699904,0.04777031886837689,0.0006469726562500001,0.022400302877334678,0.05005972288580984,0.023289377289377293,0.025891696750902526,0.6721196889539859
sz002827,,,,,,,,,,,,,,,,,,,0.08082553395728342,0.09835164835164835,0.08827042522694697,0.0847036328871893,0.027043563387175725,0.00025209462789551506,0.026163440860215055,0.0005855101034992607,0.047531160115052734,0.0367537760728842,0.013769531250000001,0.030047955577990917,0.06387147634973722,0.0030139194139194143,0.001540794223826715,0.6027244624052647
sz002828,,,,,,,,,,,,,,,,,,,0.025821934245260383,0.0970855231724797,0.09517439082656474,0.09909177820267687,0.06336270190895742,0.007668555938886152,0.02763799283154122,0.00853868900936422,0.04705177372962608,0.001846080076720211,0.0076660156250000005,0.04435890964159516,0.03916483516483517,0.028720879120879124,0.0054801444043321304,0.5986702038987186
sz002830,,,,,,,,,,,,,,,,,,,0.011015118790496761,0.01994744386048734,0.016196846631629243,0.0059751434034416824,0.086784140969163,0.01323090192212913,0.005204301075268817,0.01318210941350419,0.009563758389261746,0.046847278830016784,0.04951171875,0.019649167087329635,0.049224080267558534,0.002997802197802198,0.024716245487364622,0.37404605707545363
sz002836,,,,,,,,,,,,,,,,,,,0.09172066234701225,0.06834687052078357,0.06975633062589585,0.09966539196940727,0.015296133137542831,0.006155988171513062,0.024460215053763442,0.006424346968950222,0.030572866730584854,0.013677775113881564,0.032702636718750004,0.019510348308934885,0.017926899187768755,0.05895677655677656,0.01661516245487365,0.5717884038664387
sz002842,,,,,,,,,,,,,,,,,,,0.012119030477561797,0.005279503105590062,0.0026039178213091256,0.0828393881453155,0.05685266764561919,0.016036471168063088,0.0060637992831541225,0.01572745194677181,0.004853787152444871,0.0050467513785662915,0.023278808593750002,0.011723876829883895,0.041230291447682754,0.04606300366300367,0.05295884476534296,0.38267759342405916
sz002843,,,,,,,,,,,,,,,,,,,0.05682745380369571,0.051457238413760154,0.05666507405637841,0.0609225621414914,0.029025942241801272,0.009132331197634303,0.010227240143369176,0.009116067028092657,0.031064237775647176,0.020498681371373773,0.048486328125000006,0.027006562342251392,0.060292403248925,0.0052864468864468874,0.037185559566787006,0.5131941283426542
sz002849,,,,,,,,,,,,,,,,,,,0.06769858411327094,0.012971810797897755,0.023387482083134258,0.09639101338432123,0.011918746940773373,0.017923114834894036,0.029845878136200724,0.01706111384918679,0.010115052732502398,0.020378806041716616,0.0189697265625,0.028445229681978802,0.05067462971810798,0.022048351648351647,0.03432635379061372,0.46215589431545034
sz002856,,,,,,,,,,,,,,,,,,,0.0343892488600912,0.03870043000477783,0.038485427615862405,0.030377629063097517,0.047552618697993154,0.0031552488910793495,0.031493906810035846,0.0033992114342040417,0.021128954937679773,0.020942220091105253,0.009375000000000001,0.03443967693084301,0.04689058767319637,0.01689084249084249,0.02585992779783394,0.40308093129864214
sz002857,,,,,,,,,,,,,,,,,,,0.0038636909047276217,0.008289536550406115,0.007883420926899188,0.01974187380497132,0.024498286833088596,0.005603006407097093,0.0233405017921147,0.005017496303597832,0.001102588686481304,0.019443778470390794,0.03912353515625,0.021314992428066632,0.00805685618729097,0.052042490842490845,0.014280144404332132,0.25360219969820513
