,macroeconomic_policy_factor,public_opinion_factor,foreign_shareholder_factor,institution_expectation_factor,price_volume_factor,financial_factor,mutual_fund_factor,total_factor,name,update_date
sh605177,0.0,0.0,0.0,0.0,0.11003754584412745,0.04073374365315879,0.0,0.15077128949728624,东亚药业,20210310
sh605077,0.0,0.0,0.0,0.0,0.110441417852054,0.040300116849805924,0.0,0.15074153470185991,华康股份,20210310
sz300672,0.037192078573006035,0.0,0.0,0.0,0.039878810039955206,0.07364940833290101,0.0,0.15072029694586225,国科微,20210310
sz300120,0.0,0.0,0.0,0.00804090758002434,0.06224718648943667,0.08023788003176814,0.0,0.15052597410122914,经纬辉开,20210310
sz002566,0.0066781760603189435,0.0,0.0,0.0,0.07897336763640646,0.06484741116165409,0.0,0.1504989548583795,益盛药业,20210310
sz300809,0.009962667981980478,0.0,0.0,0.0,0.031392931660119514,0.08568531109714203,0.023454958082221318,0.15049586882146332,华辰装备,20210310
sz002486,0.0,0.0,0.0,0.0,0.08108837898228691,0.06936804647291392,0.0,0.15045642545520083,嘉麟杰,20210310
sh605058,0.0,0.0,0.0,0.0,0.11050866029315162,0.039938115545803336,0.0,0.15044677583895497,澳弘电子,20210310
sz300498,0.0,0.0,0.0,0.044309182554222996,0.048242074420942714,0.05789042976920234,0.0,0.15044168674436806,温氏股份,20210310
sz300389,0.0,0.0,0.0,0.0,0.052742831269853505,0.0975867552493195,0.0,0.150329586519173,艾比森,20210310
sz300022,0.0,0.0,0.0,0.0,0.06531335900474362,0.08492162846960374,0.0,0.15023498747434738,吉峰科技,20210310
sz300314,0.009962667981980478,0.0,0.0,0.0,0.05551451589536314,0.08475117855713588,0.0,0.15022836243447948,戴维医疗,20210310
sz002952,0.009320145486693588,0.0,0.0,0.0,0.06850038524834749,0.0723681648241757,0.0,0.15018869555921677,亚世光电,20210310
sz002767,0.0,0.0,0.0,0.0,0.07357980225496674,0.07648559441019188,0.0,0.1500653966651586,先锋电子,20210310
sz002150,0.0,0.0,0.0,0.0,0.08965263100046343,0.06033190119378454,0.0,0.14998453219424795,通润装备,20210310
sz002889,0.0,0.0,0.0,0.0,0.07022701306742787,0.07964472742453704,0.0,0.14987174049196492,东方嘉盛,20210310
sz002893,0.0,0.0,0.0,0.0,0.07010700832628762,0.0797595285090083,0.0,0.14986653683529594,华通热力,20210310
sz002265,0.0,0.0,0.0,0.0,0.08680830160782771,0.0630483526518709,0.0,0.14985665425969863,西仪股份,20210310
sz300584,0.0,0.0,0.0,0.0,0.044397401091569755,0.10543899135965693,0.0,0.14983639245122668,海辰药业,20210310
sh605068,0.0,0.0,0.0,0.016361255910006083,0.11046383419834527,0.022978597670399847,0.0,0.1498036877787512,明新旭腾,20210310
sh605277,0.0,0.0,0.0,0.0,0.10972292477454898,0.040036537762577505,0.0,0.1497594625371265,新亚电子,20210310
sz002691,0.0,0.0,0.0,0.0,0.07555157295508756,0.07414542627460574,0.0,0.14969699922969332,冀凯股份,20210310
sz300846,0.04259794161405974,0.0,0.0,0.0,0.028319824061840672,0.0787274291871004,0.0,0.14964519486300082,首都在线,20210310
sz002868,0.0,0.0,0.0,0.0,0.0708245144044615,0.07881250925008686,0.0,0.14963702365454834,绿康生化,20210310
sz300833,0.010649485403514935,0.0,0.0,0.0,0.029376542122864474,0.10956688202222924,0.0,0.14959290954860865,浩洋股份,20210310
sz300004,0.0,0.0,0.0,0.0,0.06588562440918566,0.08365801769720208,0.0,0.14954364210638774,南风股份,20210310
sz002395,0.0,0.0,0.0,0.0,0.0834554675065765,0.06604240034161817,0.0,0.14949786784819466,双象股份,20210310
sz300161,0.01634975093742975,0.0,0.0,0.0,0.06089857009554315,0.07218920327561401,0.0,0.14943752430858692,华中数控,20210310
sz002599,0.0,0.0,0.0,0.0,0.07806622007426044,0.07122730926359556,0.0,0.149293529337856,盛通股份,20210310
sz300387,0.0,0.0,0.0,0.0,0.052822002250976725,0.09645017451199027,0.0,0.149272176762967,富邦股份,20210310
sz300442,0.0,0.0,0.0,0.0,0.0506345720736458,0.09861692210243189,0.0,0.1492514941760777,普丽盛,20210310
sz300608,0.0066781760603189435,0.0,0.0,0.0,0.04320148332861018,0.0993485728695339,0.0,0.14922823225846302,思特奇,20210310
sz002533,0.0066781760603189435,0.0,0.0,0.0,0.07987304539125673,0.06265593811003857,0.0,0.14920715956161423,金杯电工,20210310
sz002606,0.0,0.0,0.0,0.0,0.07790045694749789,0.07119807937115388,0.0,0.14909853631865178,大连电瓷,20210310
sz300198,0.0,0.0,0.0,0.0,0.059659544033105874,0.08940066379464483,0.0,0.1490602078277507,纳川股份,20210310
sz300286,0.0,0.0,0.0,0.0,0.056552788499885605,0.09250726493846337,0.0,0.14906005343834897,安科瑞,20210310
sz300651,0.0,0.0,0.0,0.0,0.04104677025610604,0.10798543606536083,0.0,0.14903220632146688,金陵体育,20210310
sz002267,0.0,0.0,0.0,0.0,0.08675697157358683,0.06224701950406763,0.0,0.14900399107765447,陕天然气,20210310
sz003003,0.0,0.0,0.0,0.0,0.0670483158833256,0.08179304477485895,0.0,0.14884136065818454,天元股份,20210310
sz002693,0.0,0.0,0.0,0.0,0.07549497875501222,0.0733287225350706,0.0,0.14882370129008282,双成药业,20210310
sz300681,0.00713856354594,0.0,0.0,0.0,0.03936283012953095,0.10230241985624697,0.0,0.14880381353171793,英搏尔,20210310
sz300301,0.0,0.0,0.0,0.0,0.05599911049987701,0.09278828095809627,0.0,0.1487873914579733,长方集团,20210310
sz000760,0.0,0.06374908591255957,0.0,0.0,0.0,0.08502589736781216,0.0,0.14877498328037173,*ST斯太,20210310
sz300246,0.0,0.0,0.0,0.0,0.05800230057096211,0.090716132536917,0.0,0.1487184331078791,宝莱特,20210310
sz300555,0.0,0.0,0.0,0.0,0.045740822729846996,0.10289100631620711,0.0,0.1486318290460541,路通视信,20210310
sz002634,0.0,0.0,0.0,0.0,0.07712343208219206,0.07135793383880114,0.0,0.1484813659209932,棒杰股份,20210310
sz300151,0.0,0.0,0.0,0.0,0.061204499472632456,0.08725621770125254,0.0,0.14846071717388498,昌红科技,20210310
sz002786,0.0,0.0,0.0,0.0,0.07305862942205665,0.07537386217504709,0.0,0.14843249159710376,银宝山新,20210310
sz002644,0.0066781760603189435,0.0,0.0,0.0,0.07684451388341523,0.0648850022055477,0.0,0.14840769214928187,佛慈制药,20210310
sz300049,0.0066781760603189435,0.0,0.0,0.0,0.06447869000088259,0.07717719156327771,0.0,0.14833405762447924,福瑞股份,20210310
sz300252,0.0,0.0,0.0,0.0,0.05778726833915105,0.09054534977230454,0.0,0.1483326181114556,金信诺,20210310
sz002809,0.0,0.0,0.0,0.0,0.07244684853163737,0.07584520425715402,0.0,0.14829205278879137,红墙股份,20210310
sz300367,0.0,0.0,0.0,0.0,0.05356759014906186,0.08754772637441935,0.006891541401579033,0.14800685792506021,ST网力,20210310
sz002674,0.0,0.0,0.0,0.0,0.07600317290230228,0.07199549605525245,0.0,0.14799866895755473,兴业科技,20210310
sh605050,0.0,0.0,0.0,0.0,0.1105534776003437,0.037427840934771514,0.0,0.1479813185351152,福然德,20210310
sz300105,0.016313485319105547,0.0,0.0,0.0,0.06274579349001194,0.06891584576524473,0.0,0.14797512457436224,龙源技术,20210310
sz300813,0.009962667981980478,0.0,0.0,0.0,0.031058358127972745,0.10694187517736334,0.0,0.14796290128731657,泰林生物,20210310
sz300507,0.009962667981980478,0.0,0.0,0.0,0.04784395780783682,0.09012007186040437,0.0,0.14792669765022165,苏奥传感,20210310
sz300154,0.0,0.0,0.0,0.0,0.06110268775395789,0.08672700771466145,0.0,0.14782969546861935,瑞凌股份,20210310
sz003030,0.0,0.0,0.0,0.03355693794625494,0.06626468589303887,0.047992132867108676,0.0,0.14781375670640248,祖名股份,20210310
sz300419,0.02129897080702987,0.0,0.0,0.0,0.051538655736007404,0.07492061943541317,0.0,0.14775824597845044,浩丰科技,20210310
sz002592,0.0,0.0,0.0,0.0,0.07825928513012631,0.06949037351761714,0.0,0.14774965864774345,ST八菱,20210310
sz300700,0.010649485403514935,0.0,0.0,0.0,0.03823958592825596,0.09867932414460266,0.0,0.14756839547637357,岱勒新材,20210310
sz002482,0.0,0.0,0.0,0.0,0.08119578748127712,0.06630806494765153,0.0,0.14750385242892866,广田集团,20210310
sz002861,0.009962667981980478,0.0,0.0,0.0,0.07103266302703146,0.06062807093079177,0.00586953495029025,0.14749293689009396,瀛通通讯,20210310
sz300556,0.0066781760603189435,0.0,0.0,0.0,0.04569372697709658,0.09510981503559211,0.0,0.14748171807300764,丝路视觉,20210310
sz300048,0.0,0.0,0.0,0.0,0.06451097379461058,0.08286807074876724,0.0,0.14737904454337783,合康新能,20210310
sz300400,0.008719061204312756,0.0,0.0,0.0,0.05230496764087883,0.08634404377958729,0.0,0.14736807262477888,劲拓股份,20210310
sz002427,0.0,0.0,0.0,0.0,0.08260975360901278,0.06473983138844068,0.0,0.14734958499745346,ST尤夫,20210310
sz300268,0.0,0.0,0.0,0.0,0.05720978186299598,0.0900892805829716,0.0,0.14729906244596758,佳沃股份,20210310
sz300080,0.0,0.0,0.0,0.0,0.06350318490547713,0.08370222955014511,0.0,0.14720541445562224,易成新能,20210310
sh688070,0.0,0.0,0.0,0.0,0.10830162031835937,0.038851483944691234,0.0,0.14715310426305062,纵横股份,20210310
sz300501,0.0,0.0,0.0,0.0,0.04810982039916932,0.09897204681233752,0.0,0.14708186721150684,海顺新材,20210310
sz002569,0.0,0.0,0.0,0.0,0.07889121300378814,0.06788553404396251,0.0,0.14677674704775065,ST步森,20210310
sz300416,0.0,0.0,0.0,0.0,0.05166051993089848,0.09502096881600001,0.0,0.1466814887468985,苏试试验,20210310
sz300461,0.0,0.0,0.0,0.0,0.04983824519463487,0.09678467682230127,0.0,0.14662292201693614,田中精机,20210310
sz300173,0.0,0.0,0.0,0.0,0.06048832646523389,0.08611262585034363,0.0,0.14660095231557752,福能东方,20210310
sz002902,0.0,0.0,0.0,0.0,0.06986648558785359,0.07670645435103135,0.0,0.14657293993888493,铭普光磁,20210310
sz300110,0.0,0.0,0.0,0.0,0.06258000761021809,0.08397429049650254,0.0,0.14655429810672063,华仁药业,20210310
sz300254,0.0,0.0,0.0,0.0,0.05771540826654967,0.08880711953615762,0.0,0.1465225278027073,仟源医药,20210310
sh605388,0.0,0.0,0.0,0.0,0.10940786324490537,0.037021789564036504,0.0,0.14642965280894188,均瑶健康,20210310
sh605500,0.0,0.0,0.0,0.0,0.1093402923678321,0.03706538320415829,0.0,0.14640567557199038,森林包装,20210310
sz300312,0.0,0.0,0.0,0.0,0.05558936233820395,0.09080738128498335,0.0,0.1463967436231873,邦讯技术,20210310
sz300617,0.0066781760603189435,0.0,0.0,0.0237526086637927,0.042792763979052344,0.07314363278404136,0.0,0.14636718148720534,安靠智电,20210310
sz300126,0.0,0.0,0.0,0.0,0.06204668223654847,0.0842981414137772,0.0,0.14634482365032567,锐奇股份,20210310
sz300678,0.0,0.0,0.0,0.0,0.03953591420683713,0.106702772692155,0.0,0.14623868689899214,中科信息,20210310
sz300506,0.0,0.0,0.0,0.0,0.047888395023351904,0.09823999625293073,0.0,0.14612839127628263,名家汇,20210310
sz300377,0.0066781760603189435,0.0,0.0,0.0,0.05321587283657702,0.08372387918249379,0.002501861161761649,0.1461197892411514,赢时胜,20210310
sz300084,0.0,0.0,0.0,0.0,0.06337207094730865,0.08271509030715853,0.0,0.1460871612544672,海默科技,20210310
sz002328,0.0,0.0,0.0,0.0,0.08518177406840989,0.06073248034053686,0.0,0.14591425440894676,新朋股份,20210310
sz300131,0.016640844042299416,0.0,0.0,0.0,0.06187912336938281,0.06701058949100429,0.0,0.14553055690268651,英唐智控,20210310
sz002103,0.0,0.0,0.0,0.0,0.09080455407301999,0.05471718574454114,0.0,0.1455217398175611,广博股份,20210310
sz300749,0.0,0.0,0.0,0.0,0.03542566105887393,0.09767695796777232,0.01226541593804605,0.1453680349646923,顶固集创,20210310
sz300317,0.02129897080702987,0.0,0.0,0.0,0.055402043162177166,0.06855522850708488,0.0,0.14525624247629193,珈伟新能,20210310
sz300494,0.0,0.0,0.0,0.0,0.04841772292164683,0.09683410774618899,0.0,0.1452518306678358,盛天网络,20210310
sh688618,0.0,0.0,0.0,0.0,0.10455707771931028,0.04066347920050053,0.0,0.1452205569198108,三旺通信,20210310
sz002910,0.0,0.0,0.0,0.0,0.06965546096919654,0.0755612738656058,0.0,0.14521673483480235,庄园牧场,20210310
sz002933,0.0,0.0,0.0,0.0,0.06901914696124087,0.0761764838380704,0.0,0.14519563079931125,新兴装备,20210310
sz300334,0.014834918719871717,0.0,0.0,0.0,0.05475999757917713,0.07554893528457927,0.0,0.14514385158362814,津膜科技,20210310
sz002763,0.0,0.0,0.0,0.0,0.07366638216945964,0.07146569880374204,0.0,0.14513208097320168,汇洁股份,20210310
sz002855,0.0,0.0,0.0,0.02729228690472157,0.07121068000018461,0.0465612929777002,0.0,0.1450642598826064,捷荣技术,20210310
sz002593,0.0,0.0,0.0,0.0,0.07823172574343987,0.06681549702463117,0.0,0.14504722276807103,日上集团,20210310
sz300420,0.0,0.0,0.0,0.0,0.05149796041272546,0.09344242609699581,0.0,0.14494038650972127,五洋停车,20210310
sz300518,0.01936854660782769,0.0,0.0,0.0,0.04735172238125338,0.07818097181751948,0.0,0.14490124080660055,盛讯达,20210310
sz300597,0.0066781760603189435,0.0,0.0,0.0,0.04375505705037792,0.09441346433864209,0.0,0.14484669744933895,吉大通信,20210310
sz002864,0.007630689733116994,0.0,0.0,0.0,0.07094351770757468,0.06619949141854815,0.0,0.14477369885923982,盘龙药业,20210310
sz002797,0.009962667981980478,0.0,0.0,0.0,0.07276781532498239,0.06194663670974814,0.0,0.144677120016711,第一创业,20210310
sz002263,0.0,0.0,0.0,0.0,0.08685961204134607,0.05778780590330321,0.0,0.14464741794464928,大东南,20210310
sz002462,0.0,0.0,0.0,0.0,0.08170462991546172,0.06286931954694329,0.0,0.144573949462405,嘉事堂,20210310
sz300189,0.0066781760603189435,0.0,0.0,0.0,0.05997166067472785,0.0778426804300989,0.0,0.1444925171651457,神农科技,20210310
sz002879,0.0,0.0,0.0,0.0,0.07052628528331537,0.07394212956872455,0.0,0.14446841485203993,长缆科技,20210310
sz300305,0.0066781760603189435,0.0,0.0,0.0,0.05585048150691979,0.08162511951097338,0.0,0.14415377707821211,裕兴股份,20210310
sz300044,0.011074504934637713,0.0,0.0,0.0,0.06463996207394526,0.06834785277452957,0.0,0.14406231978311254,赛为智能,20210310
sz300288,0.0066781760603189435,0.0,0.0,0.0,0.056479295392318406,0.08090447768616366,0.0,0.144061949138801,朗玛信息,20210310
sz300360,0.0,0.0,0.0,0.0,0.053761884120561584,0.09018607110299519,0.0,0.14394795522355677,炬华科技,20210310
sz300512,0.0,0.0,0.0,0.0,0.04762099952996323,0.09629497757737923,0.0,0.14391597710734247,中亚股份,20210310
sz002660,0.0066781760603189435,0.0,0.0,0.0,0.07639666479782038,0.06071844081858975,0.0,0.14379328167672906,茂硕电源,20210310
sz300242,0.0,0.0,0.0,0.0,0.058145203350020595,0.08564391070682784,0.0,0.14378911405684844,佳云科技,20210310
sz300172,0.0066781760603189435,0.0,0.0,0.0,0.0605226170287579,0.07658273114283229,0.0,0.14378352423190913,中电环保,20210310
sz002678,0.0,0.0,0.0,0.0,0.07589046396151362,0.06788778701515188,0.0,0.14377825097666552,珠江钢琴,20210310
sz300321,0.0,0.0,0.0,0.0,0.05525169722940396,0.08852128837769226,0.0,0.14377298560709623,同大股份,20210310
sz002617,0.0,0.0,0.0,0.0,0.07759588255201558,0.0661047826870861,0.0,0.1437006652391017,露笑科技,20210310
sz002731,0.0,0.0,0.0,0.0,0.07452785474223426,0.06914836875413516,0.0,0.14367622349636944,萃华珠宝,20210310
sz300310,0.0,0.0,0.0,0.0,0.055664101185846575,0.0879852029326119,0.0,0.14364930411845847,宜通世纪,20210310
sz002935,0.0,0.0,0.0,0.0,0.06898872309658512,0.07465062530541557,0.0,0.14363934840200068,天奥电子,20210310
sz300462,0.0,0.0,0.0,0.0,0.04979591427492819,0.0937692520514848,0.0,0.14356516632641297,华铭智能,20210310
sz300127,0.006317283879285182,0.0,0.0,0.0,0.06201320496234359,0.07514491124187363,0.0,0.1434754000835024,银河磁体,20210310
sz300465,0.017327661463833875,0.0,0.0,0.03560254927007053,0.04966866300918245,0.04085469481796575,0.0,0.1434535685610526,高伟达,20210310
sz002505,0.0,0.0,0.0,0.0,0.08057681811668285,0.06277044266455163,0.0,0.1433472607812345,鹏都农牧,20210310
sz300612,0.02755602569707795,0.0,0.0,0.0,0.04299778530075085,0.07243988080406405,0.0,0.14299369180189286,宣亚国际,20210310
sz002320,0.0,0.0,0.0,0.0,0.08538944061718323,0.05755019563916925,0.0,0.14293963625635248,海峡股份,20210310
sz300611,0.0,0.0,0.0,0.0,0.043048832745904875,0.09982666209579157,0.0,0.14287549484169643,美力科技,20210310
sz300279,0.013430967840993542,0.0,0.0,0.0,0.05680922897643348,0.07251726492413878,0.0,0.14275746174156578,和晶科技,20210310
sz300273,0.0,0.0,0.0,0.0,0.057028075587698165,0.08569280680390672,0.0,0.14272088239160488,和佳医疗,20210310
sz300275,0.0,0.0,0.0,0.0,0.05695522417258949,0.08573484606896055,0.0,0.14269007024155003,梅安森,20210310
sz300591,0.0,0.0,0.0,0.0,0.04405307631571508,0.09839047666496076,0.0,0.14244355298067585,万里马,20210310
sz003033,0.0,0.0,0.0,0.0,0.06617010110120394,0.0762673994239331,0.0,0.14243750052513704,征和工业,20210310
sz300074,0.0,0.0,0.0,0.0,0.06369938662467617,0.07850367217853559,0.0,0.14220305880321177,华平股份,20210310
sz300600,0.0,0.0,0.0,0.0,0.04360502160646725,0.09847573487000463,0.0,0.1420807564764719,国瑞科技,20210310
sz300311,0.009320145486693588,0.0,0.0,0.0,0.05562674517373762,0.07707922098561706,0.0,0.14202611164604828,任子行,20210310
sz002740,0.0,0.0,0.0,0.0,0.07427022944916951,0.0677326644222379,0.0,0.1420028938714074,爱迪尔,20210310
sz002856,0.0,0.0,0.0,0.0,0.07118103573758987,0.07064776780002353,0.0,0.1418288035376134,美芝股份,20210310
sz300554,0.0,0.0,0.0,0.0,0.045787855966631194,0.09597966790431718,0.0,0.14176752387094838,三超新材,20210310
sz300150,0.0,0.0,0.0,0.0,0.06123840037497929,0.08033376719530008,0.0,0.14157216757027938,世纪瑞尔,20210310
sz300202,0.010649485403514935,0.0,0.0,0.0,0.059520304602738015,0.07117132535882129,0.0,0.14134111536507424,聚龙股份,20210310
sz003026,0.0,0.0,0.0,0.0,0.06639061352697412,0.07491860270826714,0.0,0.14130921623524126,中晶科技,20210310
sz002748,0.0,0.0,0.0,0.0,0.0740693736350259,0.06709521869130552,0.0,0.14116459232633144,世龙实业,20210310
sz300855,0.0,0.0,0.0,0.060797969498810334,0.027504256017558477,0.05284986160591338,0.0,0.1411520871222822,图南股份,20210310
sz300717,0.0,0.0,0.0,0.0,0.03731668735042206,0.10378781866006394,0.0,0.141104506010486,华信新材,20210310
sz300915,0.0,0.0,0.0,0.05979011439467679,0.019515299892757562,0.06175930842562302,0.0,0.14106472271305737,海融科技,20210310
sz300686,0.0,0.0,0.0,0.020811349853077764,0.03907185388221947,0.07789840807157372,0.003244689040408296,0.14102630084727924,智动力,20210310
sz002521,0.0,0.0,0.0,0.0,0.08017133036972125,0.06082394340526455,0.0,0.1409952737749858,齐峰新材,20210310
sz300234,0.0,0.0,0.0,0.0,0.05842994028364478,0.08250175019744133,0.0,0.1409316904810861,开尔新材,20210310
sz300165,0.0066781760603189435,0.0,0.0,0.0,0.060762121989790065,0.07347582734822772,0.0,0.14091612539833673,天瑞仪器,20210310
sz300125,0.0,0.0,0.0,0.0,0.06208014233546999,0.07878750122522021,0.0,0.1408676435606902,聆达股份,20210310
sz300214,0.0,0.0,0.0,0.0,0.059100624456278734,0.08163521058348634,0.0,0.14073583503976508,日科化学,20210310
sz002783,0.0,0.0,0.0,0.0,0.07311668220926484,0.0675719260230846,0.0,0.14068860823234944,凯龙股份,20210310
sh688308,0.0,0.0,0.0,0.0,0.10650615952951799,0.03418076686773145,0.0,0.14068692639724945,欧科亿,20210310
sz300340,0.0,0.0,0.0,0.0,0.054531437435096725,0.08593060603759448,0.0,0.1404620434726912,科恒股份,20210310
sh688129,0.0,0.0,0.0,0.0,0.10768966596334587,0.03265425502802439,0.0,0.14034392099137025,东来技术,20210310
sh688658,0.0,0.0,0.0,0.0,0.10448794693349639,0.035714675724980646,0.0,0.14020262265847705,悦康药业,20210310
sz300292,0.0,0.0,0.0,0.0,0.05633200647018406,0.08386637603006351,0.0,0.14019838250024758,吴通控股,20210310
sz002883,0.0,0.0,0.0,0.0,0.07040670250932925,0.06975960430436892,0.0,0.14016630681369818,中设股份,20210310
sz300683,0.01088878972376243,0.0,0.0,0.0,0.03924681940015213,0.0900144243203639,0.0,0.14015003344427845,海特生物,20210310
sh605255,0.0,0.0,0.0,0.0,0.10979038051796679,0.030228497751414736,0.0,0.14001887826938153,天普股份,20210310
sz300850,0.0,0.0,0.0,0.016987668924493927,0.02791744727629737,0.0951103006882343,0.0,0.14001541688902558,新强联,20210310
sz002782,0.0,0.0,0.0,0.0,0.07314569493732155,0.06671074824043469,0.0,0.13985644317775625,可立克,20210310
sz002823,0.0,0.0,0.0,0.0,0.07206605226416862,0.06765977508796989,0.0,0.1397258273521385,凯中精密,20210310
sz002957,0.009320145486693588,0.0,0.0,0.0,0.06837783764441283,0.06192772257056236,0.0,0.13962570570166877,科瑞技术,20210310
sz300318,0.009962667981980478,0.0,0.0,0.0,0.0553644977931493,0.07409467024351879,0.0,0.13942183601864858,博晖创新,20210310
sz300194,0.0066781760603189435,0.0,0.0,0.0,0.059798461637893735,0.07283533585679694,0.0,0.13931197355500963,福安药业,20210310
sz002613,0.0066781760603189435,0.0,0.0,0.0,0.07770673856529074,0.05492644278663967,0.0,0.13931135741224934,北玻股份,20210310
sz300510,0.0066781760603189435,0.0,0.0,0.0,0.04771033812973356,0.08478779241219528,0.0,0.13917630660224778,金冠股份,20210310
sz300793,0.009962667981980478,0.0,0.0,0.0,0.03251882593399466,0.08793278322707475,0.008728403266595415,0.13914268040964528,佳禾智能,20210310
sz300504,0.0,0.0,0.0,0.0,0.047977116694952575,0.08273658770675292,0.008428664695054159,0.13914236909675964,天邑股份,20210310
sz300262,0.0066781760603189435,0.0,0.0,0.0,0.05742704211343257,0.07489295331477545,0.0,0.13899817148852697,巴安水务,20210310
sz300619,0.00713856354594,0.0,0.0,0.0,0.042689747980893145,0.0891603563912666,0.0,0.13898866791809975,金银河,20210310
sz300391,0.0,0.0,0.0,0.0,0.052663526028584505,0.08630564346481107,0.0,0.13896916949339558,康跃科技,20210310
sz300116,0.0,0.0,0.0,0.0,0.06238051639230113,0.07658800714675504,0.0,0.13896852353905617,保力新,20210310
sz300468,0.015397237264631696,0.0,0.0,0.0,0.04954102060843811,0.07399747225227062,0.0,0.13893573012534044,四方精创,20210310
sh605398,0.0,0.0,0.0,0.0,0.10938534188905788,0.029501037647171567,0.0,0.13888637953622945,新炬网络,20210310
sz300490,0.0066781760603189435,0.0,0.0,0.0,0.04859259407587263,0.08357694705269754,0.0,0.1388477171888891,华自科技,20210310
sz300652,0.0,0.0,0.0,0.0,0.04099222609955903,0.09779971090443873,0.0,0.13879193700399775,雷迪克,20210310
sz300526,0.009962667981980478,0.0,0.0,0.0,0.04703512368209151,0.08172965206831756,0.0,0.13872744373238954,中潜股份,20210310
sz003816,0.0,0.0,0.0,0.007056067578919315,0.06601219292176705,0.06402491797493683,0.0016139779945228885,0.1387071564701461,中国广核,20210310
sz300637,0.0,0.0,0.0,0.0,0.04174674650831156,0.09694463087861552,0.0,0.13869137738692708,扬帆新材,20210310
sz002842,0.0,0.0,0.0,0.0,0.07153610663940449,0.0670716862625891,0.0,0.1386077929019936,翔鹭钨业,20210310
sh601956,0.0,0.0,0.0,0.0,0.12234422381658937,0.01619546539447603,0.0,0.1385396892110654,东贝集团,20210310
sz300368,0.0,0.0,0.0,0.0,0.05352863745798341,0.08497926728776778,0.0,0.1385079047457512,汇金股份,20210310
sz002471,0.0,0.0,0.0,0.0,0.08146387537091328,0.05678062214355749,0.0,0.13824449751447077,中超控股,20210310
sz300757,0.008719061204312756,0.0,0.0,0.0,0.034944841454946134,0.09448704031827058,0.0,0.13815094297752947,罗博特科,20210310
sz300796,0.0,0.0,0.0,0.0,0.032361998263459826,0.09360450675312842,0.012140509329138795,0.13810701434572703,贝斯美,20210310
sz300658,0.0,0.0,0.0,0.0,0.040662774363541376,0.09743715697628583,0.0,0.1380999313398272,延江股份,20210310
sz300508,0.013356352120637887,0.0,0.0,0.0,0.04779946939423284,0.07689499297138709,0.0,0.13805081448625783,维宏股份,20210310
sz300351,0.0,0.0,0.0,0.0,0.054109671213977674,0.08369804096364263,0.0,0.1378077121776203,永贵电器,20210310
sz002895,0.0,0.0,0.0,0.0,0.07007698051058785,0.06769855679004007,0.0,0.13777553730062791,川恒股份,20210310
sz300411,0.0066781760603189435,0.0,0.0,0.0,0.05186289509982451,0.07921862409640686,0.0,0.1377596952565503,金盾股份,20210310
sz300428,0.0,0.0,0.0,0.0,0.05117104893883151,0.08658073803450565,0.0,0.13775178697333718,四通新材,20210310
sz002700,0.0,0.0,0.0,0.0,0.0752966437779945,0.06240925139185174,0.0,0.13770589516984624,ST浩源,20210310
sz002988,0.0,0.0,0.0,0.0,0.06748366857862112,0.06997531281883779,0.0,0.1374589813974589,豪美新材,20210310
sz300649,0.0,0.0,0.0,0.0,0.04115555193237626,0.09628365366353148,0.0,0.13743920559590772,杭州园林,20210310
sz002830,0.0,0.0,0.0,0.0,0.07186033720395756,0.06555884174833952,0.0,0.13741917895229708,名雕股份,20210310
sz002753,0.0,0.0,0.0,0.0,0.07392564513889167,0.06339299367921104,0.0,0.13731863881810272,永东股份,20210310
sz300376,0.009962667981980478,0.0,0.0,0.0,0.05325508047013681,0.07404178265846001,0.0,0.1372595311105773,易事特,20210310
sz300647,0.0,0.0,0.0,0.0,0.04126392891444069,0.09590460122280393,0.0,0.13716853013724462,超频三,20210310
sz300163,0.0,0.0,0.0,0.0,0.06083038323164586,0.07627634653906869,0.0,0.13710672977071453,先锋新材,20210310
sz002513,0.0,0.0,0.0,0.0,0.08038777067759532,0.05657668713505771,0.0,0.13696445781265304,*ST蓝丰,20210310
sz003004,0.0,0.0,0.0,0.0,0.06701712503530213,0.06986558510440825,0.0,0.13688271013971037,声迅股份,20210310
sz300810,0.009962667981980478,0.0,0.0,0.0,0.03130986063643221,0.0954775674752891,0.0,0.13675009609370178,中科海讯,20210310
sz300520,0.022888324393998728,0.0,0.0,0.0,0.04726153698677501,0.06651840392174097,0.0,0.1366682653025147,科大国创,20210310
sz300345,0.0,0.0,0.0,0.0,0.054340169746466604,0.08227410379189504,0.0,0.13661427353836164,华民股份,20210310
sh605018,0.0,0.0,0.0,0.0,0.11057588296211168,0.025991485608927733,0.0,0.1365673685710394,长华股份,20210310
sz002658,0.0,0.0,0.0,0.0,0.07645275341909641,0.06010446593377859,0.0,0.13655721935287501,雪迪龙,20210310
sz002386,0.0,0.0,0.0,0.0,0.08369227722870644,0.052744810892497516,0.0,0.13643708812120395,天原股份,20210310
sz002807,0.0,0.0,0.0,0.0,0.07250529040422193,0.06389870625489215,0.0,0.13640399665911407,江阴银行,20210310
sz300356,0.0,0.0,0.0,0.0,0.05391676162304526,0.08240737433390373,0.0,0.13632413595694898,光一科技,20210310
sz300439,0.010649485403514935,0.0,0.0,0.0,0.05075896298638813,0.07490563633525085,0.0,0.1363140847251539,美康生物,20210310
